"endpoint_type","role_family","family_label","expected_test_count","observed_valid_test_count","capture_area_id","program_id","raw_p","BH_FDR","evaluability","exclusion_failure_reason"
"MATCHED_NULL_GEARY","CONTEXT_ONLY","06P_MATCHED_NULL_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500542_Cap.area9_tonsil_V2","stromal_fibrotic",0.132867132867133,0.146153846153846,"EVALUABLE",""
"MATCHED_NULL_GEARY","CONTEXT_ONLY","06P_MATCHED_NULL_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500542_Cap.area9_tonsil_V2","immune_cold_exclusion",0.0729270729270729,0.0844418739155581,"EVALUABLE",""
"MATCHED_NULL_GEARY","CONTEXT_ONLY","06P_MATCHED_NULL_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500542_Cap.area9_tonsil_V2","proliferative_cycling",0.001998001998002,0.00366300366300366,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500536_Cap.area3_DLBCL_V1","macrophage_rich",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500536_Cap.area3_DLBCL_V1","t_cell_inflamed",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500536_Cap.area3_DLBCL_V1","antigen_presentation",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500536_Cap.area3_DLBCL_V1","stromal_fibrotic",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500536_Cap.area3_DLBCL_V1","immune_cold_exclusion",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500536_Cap.area3_DLBCL_V1","proliferative_cycling",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500537_Cap.area4_DLBCL_V2","macrophage_rich",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500537_Cap.area4_DLBCL_V2","t_cell_inflamed",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500537_Cap.area4_DLBCL_V2","stromal_fibrotic",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500537_Cap.area4_DLBCL_V2","immune_cold_exclusion",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500537_Cap.area4_DLBCL_V2","proliferative_cycling",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500538_Cap.area5_DLBCL_V2","macrophage_rich",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500538_Cap.area5_DLBCL_V2","t_cell_inflamed",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500538_Cap.area5_DLBCL_V2","stromal_fibrotic",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500538_Cap.area5_DLBCL_V2","immune_cold_exclusion",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500538_Cap.area5_DLBCL_V2","proliferative_cycling",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500539_Cap.area6_DLBCL_V2","macrophage_rich",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500539_Cap.area6_DLBCL_V2","t_cell_inflamed",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500539_Cap.area6_DLBCL_V2","stromal_fibrotic",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500539_Cap.area6_DLBCL_V2","immune_cold_exclusion",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500539_Cap.area6_DLBCL_V2","proliferative_cycling",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500540_Cap.area7_DLBCL_V2","macrophage_rich",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500540_Cap.area7_DLBCL_V2","t_cell_inflamed",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500540_Cap.area7_DLBCL_V2","stromal_fibrotic",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500540_Cap.area7_DLBCL_V2","immune_cold_exclusion",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_MORAN_PRIMARY_DLBCL_BH",26,26,"GSM8500540_Cap.area7_DLBCL_V2","proliferative_cycling",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","EXPLORATORY_ANTIGEN","06P_DEPTH_ADJUSTED_MORAN_EXPLORATORY_ANTIGEN_BH",6,6,"GSM8500537_Cap.area4_DLBCL_V2","antigen_presentation",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","EXPLORATORY_ANTIGEN","06P_DEPTH_ADJUSTED_MORAN_EXPLORATORY_ANTIGEN_BH",6,6,"GSM8500538_Cap.area5_DLBCL_V2","antigen_presentation",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","EXPLORATORY_ANTIGEN","06P_DEPTH_ADJUSTED_MORAN_EXPLORATORY_ANTIGEN_BH",6,6,"GSM8500539_Cap.area6_DLBCL_V2","antigen_presentation",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","EXPLORATORY_ANTIGEN","06P_DEPTH_ADJUSTED_MORAN_EXPLORATORY_ANTIGEN_BH",6,6,"GSM8500540_Cap.area7_DLBCL_V2","antigen_presentation",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","EXPLORATORY_ANTIGEN","06P_DEPTH_ADJUSTED_MORAN_EXPLORATORY_ANTIGEN_BH",6,6,"GSM8500541_Cap.area8_LN_V2","antigen_presentation",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","EXPLORATORY_ANTIGEN","06P_DEPTH_ADJUSTED_MORAN_EXPLORATORY_ANTIGEN_BH",6,6,"GSM8500542_Cap.area9_tonsil_V2","antigen_presentation",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500534_Cap.area1_LN_V1","macrophage_rich",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500534_Cap.area1_LN_V1","t_cell_inflamed",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500534_Cap.area1_LN_V1","antigen_presentation",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500534_Cap.area1_LN_V1","stromal_fibrotic",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500534_Cap.area1_LN_V1","immune_cold_exclusion",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500534_Cap.area1_LN_V1","proliferative_cycling",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500535_Cap.area2_tonsil_V1","macrophage_rich",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500535_Cap.area2_tonsil_V1","t_cell_inflamed",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500535_Cap.area2_tonsil_V1","antigen_presentation",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500535_Cap.area2_tonsil_V1","stromal_fibrotic",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500535_Cap.area2_tonsil_V1","immune_cold_exclusion",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500535_Cap.area2_tonsil_V1","proliferative_cycling",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500541_Cap.area8_LN_V2","macrophage_rich",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500541_Cap.area8_LN_V2","t_cell_inflamed",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500541_Cap.area8_LN_V2","stromal_fibrotic",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500541_Cap.area8_LN_V2","immune_cold_exclusion",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500541_Cap.area8_LN_V2","proliferative_cycling",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500542_Cap.area9_tonsil_V2","macrophage_rich",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500542_Cap.area9_tonsil_V2","t_cell_inflamed",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500542_Cap.area9_tonsil_V2","stromal_fibrotic",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500542_Cap.area9_tonsil_V2","immune_cold_exclusion",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_MORAN","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_MORAN_CONTEXT_ONLY_BH",22,22,"GSM8500542_Cap.area9_tonsil_V2","proliferative_cycling",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500536_Cap.area3_DLBCL_V1","macrophage_rich",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500536_Cap.area3_DLBCL_V1","t_cell_inflamed",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500536_Cap.area3_DLBCL_V1","antigen_presentation",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500536_Cap.area3_DLBCL_V1","stromal_fibrotic",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500536_Cap.area3_DLBCL_V1","immune_cold_exclusion",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500536_Cap.area3_DLBCL_V1","proliferative_cycling",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500537_Cap.area4_DLBCL_V2","macrophage_rich",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500537_Cap.area4_DLBCL_V2","t_cell_inflamed",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500537_Cap.area4_DLBCL_V2","stromal_fibrotic",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500537_Cap.area4_DLBCL_V2","immune_cold_exclusion",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500537_Cap.area4_DLBCL_V2","proliferative_cycling",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500538_Cap.area5_DLBCL_V2","macrophage_rich",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500538_Cap.area5_DLBCL_V2","t_cell_inflamed",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500538_Cap.area5_DLBCL_V2","stromal_fibrotic",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500538_Cap.area5_DLBCL_V2","immune_cold_exclusion",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500538_Cap.area5_DLBCL_V2","proliferative_cycling",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500539_Cap.area6_DLBCL_V2","macrophage_rich",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500539_Cap.area6_DLBCL_V2","t_cell_inflamed",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500539_Cap.area6_DLBCL_V2","stromal_fibrotic",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500539_Cap.area6_DLBCL_V2","immune_cold_exclusion",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500539_Cap.area6_DLBCL_V2","proliferative_cycling",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500540_Cap.area7_DLBCL_V2","macrophage_rich",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500540_Cap.area7_DLBCL_V2","t_cell_inflamed",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500540_Cap.area7_DLBCL_V2","stromal_fibrotic",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500540_Cap.area7_DLBCL_V2","immune_cold_exclusion",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","PRIMARY_DLBCL","06P_DEPTH_ADJUSTED_GEARY_PRIMARY_DLBCL_BH",26,26,"GSM8500540_Cap.area7_DLBCL_V2","proliferative_cycling",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","EXPLORATORY_ANTIGEN","06P_DEPTH_ADJUSTED_GEARY_EXPLORATORY_ANTIGEN_BH",6,6,"GSM8500537_Cap.area4_DLBCL_V2","antigen_presentation",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","EXPLORATORY_ANTIGEN","06P_DEPTH_ADJUSTED_GEARY_EXPLORATORY_ANTIGEN_BH",6,6,"GSM8500538_Cap.area5_DLBCL_V2","antigen_presentation",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","EXPLORATORY_ANTIGEN","06P_DEPTH_ADJUSTED_GEARY_EXPLORATORY_ANTIGEN_BH",6,6,"GSM8500539_Cap.area6_DLBCL_V2","antigen_presentation",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","EXPLORATORY_ANTIGEN","06P_DEPTH_ADJUSTED_GEARY_EXPLORATORY_ANTIGEN_BH",6,6,"GSM8500540_Cap.area7_DLBCL_V2","antigen_presentation",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","EXPLORATORY_ANTIGEN","06P_DEPTH_ADJUSTED_GEARY_EXPLORATORY_ANTIGEN_BH",6,6,"GSM8500541_Cap.area8_LN_V2","antigen_presentation",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","EXPLORATORY_ANTIGEN","06P_DEPTH_ADJUSTED_GEARY_EXPLORATORY_ANTIGEN_BH",6,6,"GSM8500542_Cap.area9_tonsil_V2","antigen_presentation",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500534_Cap.area1_LN_V1","macrophage_rich",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500534_Cap.area1_LN_V1","t_cell_inflamed",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500534_Cap.area1_LN_V1","antigen_presentation",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500534_Cap.area1_LN_V1","stromal_fibrotic",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500534_Cap.area1_LN_V1","immune_cold_exclusion",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500534_Cap.area1_LN_V1","proliferative_cycling",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500535_Cap.area2_tonsil_V1","macrophage_rich",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500535_Cap.area2_tonsil_V1","t_cell_inflamed",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500535_Cap.area2_tonsil_V1","antigen_presentation",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500535_Cap.area2_tonsil_V1","stromal_fibrotic",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500535_Cap.area2_tonsil_V1","immune_cold_exclusion",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500535_Cap.area2_tonsil_V1","proliferative_cycling",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500541_Cap.area8_LN_V2","macrophage_rich",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500541_Cap.area8_LN_V2","t_cell_inflamed",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500541_Cap.area8_LN_V2","stromal_fibrotic",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500541_Cap.area8_LN_V2","immune_cold_exclusion",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500541_Cap.area8_LN_V2","proliferative_cycling",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500542_Cap.area9_tonsil_V2","macrophage_rich",1e-04,1e-04,"EVALUABLE",""
"DEPTH_ADJUSTED_GEARY","CONTEXT_ONLY","06P_DEPTH_ADJUSTED_GEARY_CONTEXT_ONLY_BH",22,22,"GSM8500542_Cap.area9_tonsil_V2","t_cell_inflamed",1e-04,1e-04,"EVALUABLE",""
