"batch_id","partition_origin","capture_area_id","program_id","program_name","replicate_start","replicate_end","expected_replicate_count","observed_replicate_count","expected_membership_rows","observed_membership_rows","seed_min","seed_max","source_file","source_sha256","output_file","output_size_bytes","output_sha256","validation_status","completion_time","scientific_parameters_changed","notes"
"GENERATED__gsm8500540_cap_area7_dlbcl_v2__immune_cold_exclusion__r0001-r0100","GENERATED_BY_CONTROLLED_RESUME","GSM8500540_Cap.area7_DLBCL_V2","immune_cold_exclusion","Immune-cold / exclusion-associated program",1,100,100,100,2200,2200,27770805,27770904,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500540_Cap.area7_DLBCL_V2__immune_cold_exclusion__r0001-r0100.csv",392754,"69de6d8e1c7d25e9a37b2a5501bc8da5b9d98406ff01921d9af8c1b98bc82714","PASS","2026-08-05T18:27:21+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500540_cap_area7_dlbcl_v2__immune_cold_exclusion__r0101-r0200","GENERATED_BY_CONTROLLED_RESUME","GSM8500540_Cap.area7_DLBCL_V2","immune_cold_exclusion","Immune-cold / exclusion-associated program",101,200,100,100,2200,2200,27770905,27771004,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500540_Cap.area7_DLBCL_V2__immune_cold_exclusion__r0101-r0200.csv",395059,"edffdea79f390889239a6d7441a3aa01b945fdee684a9c99bcb2aa3a5707ef84","PASS","2026-08-05T18:27:22+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500540_cap_area7_dlbcl_v2__immune_cold_exclusion__r0201-r0300","GENERATED_BY_CONTROLLED_RESUME","GSM8500540_Cap.area7_DLBCL_V2","immune_cold_exclusion","Immune-cold / exclusion-associated program",201,300,100,100,2200,2200,27771005,27771104,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500540_Cap.area7_DLBCL_V2__immune_cold_exclusion__r0201-r0300.csv",395052,"2486d9c667d9e866b1b502a0ea1145f222d373004b7fa1a9018306f57d55c8d4","PASS","2026-08-05T18:27:22+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500540_cap_area7_dlbcl_v2__immune_cold_exclusion__r0301-r0400","GENERATED_BY_CONTROLLED_RESUME","GSM8500540_Cap.area7_DLBCL_V2","immune_cold_exclusion","Immune-cold / exclusion-associated program",301,400,100,100,2200,2200,27771105,27771204,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500540_Cap.area7_DLBCL_V2__immune_cold_exclusion__r0301-r0400.csv",395071,"d3e5b3c763460f47f35d3f066851f7bdea9510ef8ac5f7402b8052b88b66d690","PASS","2026-08-05T18:27:23+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500540_cap_area7_dlbcl_v2__immune_cold_exclusion__r0401-r0500","GENERATED_BY_CONTROLLED_RESUME","GSM8500540_Cap.area7_DLBCL_V2","immune_cold_exclusion","Immune-cold / exclusion-associated program",401,500,100,100,2200,2200,27771205,27771304,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500540_Cap.area7_DLBCL_V2__immune_cold_exclusion__r0401-r0500.csv",395157,"8b48a7e7278a5bfe334e103d15cf5d87d3bad5c74700edb7414909c10babfc5b","PASS","2026-08-05T18:27:24+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500540_cap_area7_dlbcl_v2__immune_cold_exclusion__r0501-r0600","GENERATED_BY_CONTROLLED_RESUME","GSM8500540_Cap.area7_DLBCL_V2","immune_cold_exclusion","Immune-cold / exclusion-associated program",501,600,100,100,2200,2200,27771305,27771404,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500540_Cap.area7_DLBCL_V2__immune_cold_exclusion__r0501-r0600.csv",395128,"a7623b8814f5c5cf3792a5e43df29a57efe40d04609a64697c4aeecc66f0d436","PASS","2026-08-05T18:27:25+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500540_cap_area7_dlbcl_v2__immune_cold_exclusion__r0601-r0700","GENERATED_BY_CONTROLLED_RESUME","GSM8500540_Cap.area7_DLBCL_V2","immune_cold_exclusion","Immune-cold / exclusion-associated program",601,700,100,100,2200,2200,27771405,27771504,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500540_Cap.area7_DLBCL_V2__immune_cold_exclusion__r0601-r0700.csv",395052,"e6418d8d0b3b2d25640c7d8388bc2a15c5840a5a597c9b83b1194095ecd2f5f4","PASS","2026-08-05T18:27:26+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500540_cap_area7_dlbcl_v2__immune_cold_exclusion__r0701-r0800","GENERATED_BY_CONTROLLED_RESUME","GSM8500540_Cap.area7_DLBCL_V2","immune_cold_exclusion","Immune-cold / exclusion-associated program",701,800,100,100,2200,2200,27771505,27771604,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500540_Cap.area7_DLBCL_V2__immune_cold_exclusion__r0701-r0800.csv",395056,"ae911dd0b36c9d1d1145b8da9b860c4b54bf8ec3834196b21e7d83859db15e27","PASS","2026-08-05T18:27:27+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500540_cap_area7_dlbcl_v2__immune_cold_exclusion__r0801-r0900","GENERATED_BY_CONTROLLED_RESUME","GSM8500540_Cap.area7_DLBCL_V2","immune_cold_exclusion","Immune-cold / exclusion-associated program",801,900,100,100,2200,2200,27771605,27771704,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500540_Cap.area7_DLBCL_V2__immune_cold_exclusion__r0801-r0900.csv",395057,"6afd595528cdda186a6d354b54609a556ad97ca6c7c5b951dc1abb6de38e6cd9","PASS","2026-08-05T18:27:27+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500540_cap_area7_dlbcl_v2__immune_cold_exclusion__r0901-r1000","GENERATED_BY_CONTROLLED_RESUME","GSM8500540_Cap.area7_DLBCL_V2","immune_cold_exclusion","Immune-cold / exclusion-associated program",901,1000,100,100,2200,2200,27771705,27771804,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500540_Cap.area7_DLBCL_V2__immune_cold_exclusion__r0901-r1000.csv",395133,"6f81adf9f727ec21e4c486ca455f8a06a78a5693c4fb6f695d9867d3e8f533a2","PASS","2026-08-05T18:27:28+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500540_cap_area7_dlbcl_v2__proliferative_cycling__r0001-r0100","GENERATED_BY_CONTROLLED_RESUME","GSM8500540_Cap.area7_DLBCL_V2","proliferative_cycling","Proliferative / cycling program",1,100,100,100,2200,2200,27870805,27870904,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500540_Cap.area7_DLBCL_V2__proliferative_cycling__r0001-r0100.csv",367322,"c96fe99719ea496ed3258b278e341159656dad20014e5b30f665083ce3680f62","PASS","2026-08-05T18:27:29+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500540_cap_area7_dlbcl_v2__proliferative_cycling__r0101-r0200","GENERATED_BY_CONTROLLED_RESUME","GSM8500540_Cap.area7_DLBCL_V2","proliferative_cycling","Proliferative / cycling program",101,200,100,100,2200,2200,27870905,27871004,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500540_Cap.area7_DLBCL_V2__proliferative_cycling__r0101-r0200.csv",369749,"b8e43b203c18853c58432265b148bd9af755c4b5c987e6309362a89ca29573ba","PASS","2026-08-05T18:27:30+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500540_cap_area7_dlbcl_v2__proliferative_cycling__r0201-r0300","GENERATED_BY_CONTROLLED_RESUME","GSM8500540_Cap.area7_DLBCL_V2","proliferative_cycling","Proliferative / cycling program",201,300,100,100,2200,2200,27871005,27871104,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500540_Cap.area7_DLBCL_V2__proliferative_cycling__r0201-r0300.csv",369669,"06accec54be378845879b7666887ee2a5e088b8155667062292f7380d078c1d3","PASS","2026-08-05T18:27:30+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500540_cap_area7_dlbcl_v2__proliferative_cycling__r0301-r0400","GENERATED_BY_CONTROLLED_RESUME","GSM8500540_Cap.area7_DLBCL_V2","proliferative_cycling","Proliferative / cycling program",301,400,100,100,2200,2200,27871105,27871204,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500540_Cap.area7_DLBCL_V2__proliferative_cycling__r0301-r0400.csv",369666,"04b17846bdd9a23976d26cbad5704cd022b9fb08e622e2f1694011a1fbb6e708","PASS","2026-08-05T18:27:31+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500540_cap_area7_dlbcl_v2__proliferative_cycling__r0401-r0500","GENERATED_BY_CONTROLLED_RESUME","GSM8500540_Cap.area7_DLBCL_V2","proliferative_cycling","Proliferative / cycling program",401,500,100,100,2200,2200,27871205,27871304,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500540_Cap.area7_DLBCL_V2__proliferative_cycling__r0401-r0500.csv",369837,"277dd856d9badb8813dc0e5c600a2e2e7516dfbb84e4e70ef9f9d85e9ef9766c","PASS","2026-08-05T18:27:32+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500540_cap_area7_dlbcl_v2__proliferative_cycling__r0501-r0600","GENERATED_BY_CONTROLLED_RESUME","GSM8500540_Cap.area7_DLBCL_V2","proliferative_cycling","Proliferative / cycling program",501,600,100,100,2200,2200,27871305,27871404,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500540_Cap.area7_DLBCL_V2__proliferative_cycling__r0501-r0600.csv",369766,"fe52a1755183222568d1e21e9418d3df5e3e233eba80d3e1dc6a642b203b3e46","PASS","2026-08-05T18:27:32+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500540_cap_area7_dlbcl_v2__proliferative_cycling__r0601-r0700","GENERATED_BY_CONTROLLED_RESUME","GSM8500540_Cap.area7_DLBCL_V2","proliferative_cycling","Proliferative / cycling program",601,700,100,100,2200,2200,27871405,27871504,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500540_Cap.area7_DLBCL_V2__proliferative_cycling__r0601-r0700.csv",369724,"2625c5bfc5c93f89b457b9f8a4a55b6ee9a0d5637492db9d60cbdf8562573667","PASS","2026-08-05T18:27:33+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500540_cap_area7_dlbcl_v2__proliferative_cycling__r0701-r0800","GENERATED_BY_CONTROLLED_RESUME","GSM8500540_Cap.area7_DLBCL_V2","proliferative_cycling","Proliferative / cycling program",701,800,100,100,2200,2200,27871505,27871604,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500540_Cap.area7_DLBCL_V2__proliferative_cycling__r0701-r0800.csv",369715,"02e75c14775232f553f96f7fd3495c7258b2c0f3b62135a1d5a0d5cdd6d1d142","PASS","2026-08-05T18:27:34+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500540_cap_area7_dlbcl_v2__proliferative_cycling__r0801-r0900","GENERATED_BY_CONTROLLED_RESUME","GSM8500540_Cap.area7_DLBCL_V2","proliferative_cycling","Proliferative / cycling program",801,900,100,100,2200,2200,27871605,27871704,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500540_Cap.area7_DLBCL_V2__proliferative_cycling__r0801-r0900.csv",369705,"32533fd8a379d8ada079222bad225ddc323cde27f0ea7471a88e6ec10ad1d567","PASS","2026-08-05T18:27:34+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500540_cap_area7_dlbcl_v2__proliferative_cycling__r0901-r1000","GENERATED_BY_CONTROLLED_RESUME","GSM8500540_Cap.area7_DLBCL_V2","proliferative_cycling","Proliferative / cycling program",901,1000,100,100,2200,2200,27871705,27871804,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500540_Cap.area7_DLBCL_V2__proliferative_cycling__r0901-r1000.csv",369718,"426cb264b2aa9928fac127f43b36f90130bb1bbe8632c24327b7700452d0e153","PASS","2026-08-05T18:27:35+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__macrophage_rich__r0001-r0100","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","macrophage_rich","Macrophage-rich program",1,100,100,100,2200,2200,28370805,28370904,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__macrophage_rich__r0001-r0100.csv",327057,"04022cb5a0ff068803ef738928c5e55f16fcef38f248a865534bfd36c368d003","PASS","2026-08-05T18:27:36+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__macrophage_rich__r0101-r0200","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","macrophage_rich","Macrophage-rich program",101,200,100,100,2200,2200,28370905,28371004,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__macrophage_rich__r0101-r0200.csv",329345,"ea234e8bc377f96994ee93c0c27bc11ca6a74f2f9ca5b73af0eeeb3831cf0b14","PASS","2026-08-05T18:27:37+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__macrophage_rich__r0201-r0300","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","macrophage_rich","Macrophage-rich program",201,300,100,100,2200,2200,28371005,28371104,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__macrophage_rich__r0201-r0300.csv",329341,"bcd82d3e207089a4aee532b35fd654c3c0419c6ebb215d3e29f88b66e1734a60","PASS","2026-08-05T18:27:37+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__macrophage_rich__r0301-r0400","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","macrophage_rich","Macrophage-rich program",301,400,100,100,2200,2200,28371105,28371204,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__macrophage_rich__r0301-r0400.csv",329389,"607e63ce3351f3ba43ffdd9284cc4e7e8a40f98598e7f171036918a149d10700","PASS","2026-08-05T18:27:38+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__macrophage_rich__r0401-r0500","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","macrophage_rich","Macrophage-rich program",401,500,100,100,2200,2200,28371205,28371304,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__macrophage_rich__r0401-r0500.csv",329375,"c374651805b8f3a9979e9eace104d4a37600bc32bd5c0b49ecee25204c6abfcd","PASS","2026-08-05T18:27:39+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__macrophage_rich__r0501-r0600","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","macrophage_rich","Macrophage-rich program",501,600,100,100,2200,2200,28371305,28371404,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__macrophage_rich__r0501-r0600.csv",329465,"4ffee095a173e5ed9734dc1bcada3c4aa7b8ec4564e30aea7edc7622f6929c55","PASS","2026-08-05T18:27:39+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__macrophage_rich__r0601-r0700","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","macrophage_rich","Macrophage-rich program",601,700,100,100,2200,2200,28371405,28371504,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__macrophage_rich__r0601-r0700.csv",329460,"3de02256525c9f7608a9f86e9d53d019097b3e7e4a6a5bf31d6a26852450ab51","PASS","2026-08-05T18:27:40+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__macrophage_rich__r0701-r0800","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","macrophage_rich","Macrophage-rich program",701,800,100,100,2200,2200,28371505,28371604,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__macrophage_rich__r0701-r0800.csv",329411,"1ba7f97e4fe7c4b602aeeac0970c4009507a12d0af89ae99543c818c6de588cf","PASS","2026-08-05T18:27:41+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500541_cap_area8_ln_v2__macrophage_rich__r0801-r0900","GENERATED_BY_CONTROLLED_RESUME","GSM8500541_Cap.area8_LN_V2","macrophage_rich","Macrophage-rich program",801,900,100,100,2200,2200,28371605,28371704,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500541_Cap.area8_LN_V2__macrophage_rich__r0801-r0900.csv",329333,"873beb4855394c04504d20df44d7665d1f404e8759c032f2c9a17f0475e56e0c","PASS","2026-08-05T18:27:42+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
